key	shape	dtype	rank	lora_side	lora_base	layer_index	projection	prefix_kind	expert_kind	expert_index	mamba_kind
base_model.model.backbone.layers.43.mixer.experts.41.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.41.up_proj	43	up_proj	backbone	per_expert	41	
base_model.model.backbone.layers.43.mixer.experts.42.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.42.down_proj	43	down_proj	backbone	per_expert	42	
base_model.model.backbone.layers.43.mixer.experts.42.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.42.down_proj	43	down_proj	backbone	per_expert	42	
base_model.model.backbone.layers.43.mixer.experts.42.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.42.up_proj	43	up_proj	backbone	per_expert	42	
base_model.model.backbone.layers.43.mixer.experts.42.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.42.up_proj	43	up_proj	backbone	per_expert	42	
base_model.model.backbone.layers.43.mixer.experts.43.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.43.down_proj	43	down_proj	backbone	per_expert	43	
base_model.model.backbone.layers.43.mixer.experts.43.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.43.down_proj	43	down_proj	backbone	per_expert	43	
base_model.model.backbone.layers.43.mixer.experts.43.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.43.up_proj	43	up_proj	backbone	per_expert	43	
base_model.model.backbone.layers.43.mixer.experts.43.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.43.up_proj	43	up_proj	backbone	per_expert	43	
base_model.model.backbone.layers.43.mixer.experts.44.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.44.down_proj	43	down_proj	backbone	per_expert	44	
base_model.model.backbone.layers.43.mixer.experts.44.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.44.down_proj	43	down_proj	backbone	per_expert	44	
base_model.model.backbone.layers.43.mixer.experts.44.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.44.up_proj	43	up_proj	backbone	per_expert	44	
base_model.model.backbone.layers.43.mixer.experts.44.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.44.up_proj	43	up_proj	backbone	per_expert	44	
base_model.model.backbone.layers.43.mixer.experts.45.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.45.down_proj	43	down_proj	backbone	per_expert	45	
base_model.model.backbone.layers.43.mixer.experts.45.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.45.down_proj	43	down_proj	backbone	per_expert	45	
base_model.model.backbone.layers.43.mixer.experts.45.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.45.up_proj	43	up_proj	backbone	per_expert	45	
base_model.model.backbone.layers.43.mixer.experts.45.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.45.up_proj	43	up_proj	backbone	per_expert	45	
base_model.model.backbone.layers.43.mixer.experts.46.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.46.down_proj	43	down_proj	backbone	per_expert	46	
base_model.model.backbone.layers.43.mixer.experts.46.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.46.down_proj	43	down_proj	backbone	per_expert	46	
base_model.model.backbone.layers.43.mixer.experts.46.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.46.up_proj	43	up_proj	backbone	per_expert	46	
base_model.model.backbone.layers.43.mixer.experts.46.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.46.up_proj	43	up_proj	backbone	per_expert	46	
base_model.model.backbone.layers.43.mixer.experts.47.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.47.down_proj	43	down_proj	backbone	per_expert	47	
base_model.model.backbone.layers.43.mixer.experts.47.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.47.down_proj	43	down_proj	backbone	per_expert	47	
base_model.model.backbone.layers.43.mixer.experts.47.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.47.up_proj	43	up_proj	backbone	per_expert	47	
base_model.model.backbone.layers.43.mixer.experts.47.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.47.up_proj	43	up_proj	backbone	per_expert	47	
base_model.model.backbone.layers.43.mixer.experts.48.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.48.down_proj	43	down_proj	backbone	per_expert	48	
base_model.model.backbone.layers.43.mixer.experts.48.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.48.down_proj	43	down_proj	backbone	per_expert	48	
base_model.model.backbone.layers.43.mixer.experts.48.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.48.up_proj	43	up_proj	backbone	per_expert	48	
base_model.model.backbone.layers.43.mixer.experts.48.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.48.up_proj	43	up_proj	backbone	per_expert	48	
base_model.model.backbone.layers.43.mixer.experts.49.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.49.down_proj	43	down_proj	backbone	per_expert	49	
base_model.model.backbone.layers.43.mixer.experts.49.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.49.down_proj	43	down_proj	backbone	per_expert	49	
base_model.model.backbone.layers.43.mixer.experts.49.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.49.up_proj	43	up_proj	backbone	per_expert	49	
base_model.model.backbone.layers.43.mixer.experts.49.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.49.up_proj	43	up_proj	backbone	per_expert	49	
base_model.model.backbone.layers.43.mixer.experts.5.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.5.down_proj	43	down_proj	backbone	per_expert	5	
base_model.model.backbone.layers.43.mixer.experts.5.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.5.down_proj	43	down_proj	backbone	per_expert	5	
base_model.model.backbone.layers.43.mixer.experts.5.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.5.up_proj	43	up_proj	backbone	per_expert	5	
base_model.model.backbone.layers.43.mixer.experts.5.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.5.up_proj	43	up_proj	backbone	per_expert	5	
base_model.model.backbone.layers.43.mixer.experts.50.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.50.down_proj	43	down_proj	backbone	per_expert	50	
base_model.model.backbone.layers.43.mixer.experts.50.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.50.down_proj	43	down_proj	backbone	per_expert	50	
base_model.model.backbone.layers.43.mixer.experts.50.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.50.up_proj	43	up_proj	backbone	per_expert	50	
base_model.model.backbone.layers.43.mixer.experts.50.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.50.up_proj	43	up_proj	backbone	per_expert	50	
base_model.model.backbone.layers.43.mixer.experts.51.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.51.down_proj	43	down_proj	backbone	per_expert	51	
base_model.model.backbone.layers.43.mixer.experts.51.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.51.down_proj	43	down_proj	backbone	per_expert	51	
base_model.model.backbone.layers.43.mixer.experts.51.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.51.up_proj	43	up_proj	backbone	per_expert	51	
base_model.model.backbone.layers.43.mixer.experts.51.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.51.up_proj	43	up_proj	backbone	per_expert	51	
base_model.model.backbone.layers.43.mixer.experts.52.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.52.down_proj	43	down_proj	backbone	per_expert	52	
base_model.model.backbone.layers.43.mixer.experts.52.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.52.down_proj	43	down_proj	backbone	per_expert	52	
base_model.model.backbone.layers.43.mixer.experts.52.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.52.up_proj	43	up_proj	backbone	per_expert	52	
base_model.model.backbone.layers.43.mixer.experts.52.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.52.up_proj	43	up_proj	backbone	per_expert	52	
base_model.model.backbone.layers.43.mixer.experts.53.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.53.down_proj	43	down_proj	backbone	per_expert	53	
base_model.model.backbone.layers.43.mixer.experts.53.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.53.down_proj	43	down_proj	backbone	per_expert	53	
base_model.model.backbone.layers.43.mixer.experts.53.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.53.up_proj	43	up_proj	backbone	per_expert	53	
base_model.model.backbone.layers.43.mixer.experts.53.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.53.up_proj	43	up_proj	backbone	per_expert	53	
base_model.model.backbone.layers.43.mixer.experts.54.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.54.down_proj	43	down_proj	backbone	per_expert	54	
base_model.model.backbone.layers.43.mixer.experts.54.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.54.down_proj	43	down_proj	backbone	per_expert	54	
base_model.model.backbone.layers.43.mixer.experts.54.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.54.up_proj	43	up_proj	backbone	per_expert	54	
base_model.model.backbone.layers.43.mixer.experts.54.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.54.up_proj	43	up_proj	backbone	per_expert	54	
base_model.model.backbone.layers.43.mixer.experts.55.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.55.down_proj	43	down_proj	backbone	per_expert	55	
base_model.model.backbone.layers.43.mixer.experts.55.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.55.down_proj	43	down_proj	backbone	per_expert	55	
base_model.model.backbone.layers.43.mixer.experts.55.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.55.up_proj	43	up_proj	backbone	per_expert	55	
base_model.model.backbone.layers.43.mixer.experts.55.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.55.up_proj	43	up_proj	backbone	per_expert	55	
base_model.model.backbone.layers.43.mixer.experts.56.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.56.down_proj	43	down_proj	backbone	per_expert	56	
base_model.model.backbone.layers.43.mixer.experts.56.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.56.down_proj	43	down_proj	backbone	per_expert	56	
base_model.model.backbone.layers.43.mixer.experts.56.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.56.up_proj	43	up_proj	backbone	per_expert	56	
base_model.model.backbone.layers.43.mixer.experts.56.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.56.up_proj	43	up_proj	backbone	per_expert	56	
base_model.model.backbone.layers.43.mixer.experts.57.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.57.down_proj	43	down_proj	backbone	per_expert	57	
base_model.model.backbone.layers.43.mixer.experts.57.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.57.down_proj	43	down_proj	backbone	per_expert	57	
base_model.model.backbone.layers.43.mixer.experts.57.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.57.up_proj	43	up_proj	backbone	per_expert	57	
base_model.model.backbone.layers.43.mixer.experts.57.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.57.up_proj	43	up_proj	backbone	per_expert	57	
base_model.model.backbone.layers.43.mixer.experts.58.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.58.down_proj	43	down_proj	backbone	per_expert	58	
base_model.model.backbone.layers.43.mixer.experts.58.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.58.down_proj	43	down_proj	backbone	per_expert	58	
base_model.model.backbone.layers.43.mixer.experts.58.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.58.up_proj	43	up_proj	backbone	per_expert	58	
base_model.model.backbone.layers.43.mixer.experts.58.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.58.up_proj	43	up_proj	backbone	per_expert	58	
base_model.model.backbone.layers.43.mixer.experts.59.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.59.down_proj	43	down_proj	backbone	per_expert	59	
base_model.model.backbone.layers.43.mixer.experts.59.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.59.down_proj	43	down_proj	backbone	per_expert	59	
base_model.model.backbone.layers.43.mixer.experts.59.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.59.up_proj	43	up_proj	backbone	per_expert	59	
base_model.model.backbone.layers.43.mixer.experts.59.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.59.up_proj	43	up_proj	backbone	per_expert	59	
base_model.model.backbone.layers.43.mixer.experts.6.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.6.down_proj	43	down_proj	backbone	per_expert	6	
base_model.model.backbone.layers.43.mixer.experts.6.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.6.down_proj	43	down_proj	backbone	per_expert	6	
base_model.model.backbone.layers.43.mixer.experts.6.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.6.up_proj	43	up_proj	backbone	per_expert	6	
base_model.model.backbone.layers.43.mixer.experts.6.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.6.up_proj	43	up_proj	backbone	per_expert	6	
base_model.model.backbone.layers.43.mixer.experts.60.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.60.down_proj	43	down_proj	backbone	per_expert	60	
base_model.model.backbone.layers.43.mixer.experts.60.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.60.down_proj	43	down_proj	backbone	per_expert	60	
base_model.model.backbone.layers.43.mixer.experts.60.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.60.up_proj	43	up_proj	backbone	per_expert	60	
base_model.model.backbone.layers.43.mixer.experts.60.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.60.up_proj	43	up_proj	backbone	per_expert	60	
base_model.model.backbone.layers.43.mixer.experts.61.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.61.down_proj	43	down_proj	backbone	per_expert	61	
base_model.model.backbone.layers.43.mixer.experts.61.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.61.down_proj	43	down_proj	backbone	per_expert	61	
base_model.model.backbone.layers.43.mixer.experts.61.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.61.up_proj	43	up_proj	backbone	per_expert	61	
base_model.model.backbone.layers.43.mixer.experts.61.up_proj.lora_B.weight	1856x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.61.up_proj	43	up_proj	backbone	per_expert	61	
base_model.model.backbone.layers.43.mixer.experts.62.down_proj.lora_A.weight	32x1856	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.62.down_proj	43	down_proj	backbone	per_expert	62	
base_model.model.backbone.layers.43.mixer.experts.62.down_proj.lora_B.weight	2688x32	F32	32	B	base_model.model.backbone.layers.43.mixer.experts.62.down_proj	43	down_proj	backbone	per_expert	62	
base_model.model.backbone.layers.43.mixer.experts.62.up_proj.lora_A.weight	32x2688	F32	32	A	base_model.model.backbone.layers.43.mixer.experts.62.up_proj	43	up_proj	backbone	per_expert	62	
